EmployeeID,Age,Gender,Department,YearsOfExperience,EducationLevel,Salary,PerformanceRating,Skills,Certification
3703,38,Male,Sales,10,1,147350,4,Data Analysis,Not Certified
3704,33,Male,IT,13,4,77709,2,Machine Learning,Certified
3705,22,Female,Finance,6,3,128107,3,Machine Learning,Certified
3706,38,Female,Operations,11,4,106553,5,Data Analysis,Certified
3707,24,Male,Finance,4,2,84524,1,C++,Certified
3708,47,Female,Sales,14,4,132757,4,Machine Learning,Not Certified
3709,36,Female,Sales,1,4,115049,5,SQL,Not Certified
3710,57,Female,Marketing,5,1,74974,5,C++,Certified
3711,53,Female,Operations,6,4,76478,4,C++,Certified
3712,53,Female,Marketing,13,5,83768,2,Java,Not Certified
3713,25,Female,Finance,14,5,110396,4,Machine Learning,Not Certified
3714,39,Female,IT,10,3,103622,5,Machine Learning,Not Certified
3715,40,Male,Marketing,12,2,78544,3,Data Analysis,Certified
3716,56,Male,Sales,5,2,48050,2,Java,Certified
3717,61,Female,Operations,12,1,135693,4,Java,Not Certified
3718,35,Female,Finance,13,2,49784,1,Machine Learning,Not Certified
3719,54,Female,Sales,2,3,41774,4,C++,Certified
3720,35,Male,IT,9,5,64968,5,Java,Certified
3721,55,Male,Operations,7,1,88236,5,Data Analysis,Certified
3722,25,Female,IT,2,5,107678,1,Java,Certified
3723,45,Male,IT,13,3,80135,2,Data Analysis,Not Certified
3724,50,Female,Operations,4,1,53007,5,Java,Not Certified
3725,40,Female,Operations,8,4,55158,2,Data Analysis,Not Certified
3726,27,Female,IT,10,2,101587,2,Java,Certified
3727,54,Female,Finance,4,3,127112,4,Java,Certified
3728,61,Female,Operations,14,1,34115,2,SQL,Certified
3729,40,Female,Sales,6,5,114560,5,Data Analysis,Not Certified
3730,22,Female,Marketing,10,1,89317,5,Data Analysis,Not Certified
3731,26,Male,Finance,13,4,36371,3,Data Analysis,Not Certified
3732,48,Female,Operations,6,3,148105,2,Python,Certified
3733,37,Male,Operations,4,1,124226,3,Java,Certified
3734,27,Female,Finance,1,3,69355,4,Data Analysis,Not Certified
3735,61,Female,Marketing,4,3,127956,3,Machine Learning,Certified
3736,34,Male,IT,6,5,73375,2,Python,Not Certified
3737,56,Male,Sales,6,2,143538,5,SQL,Not Certified
3738,40,Female,Operations,3,4,142234,4,Data Analysis,Not Certified
3739,33,Male,Marketing,0,1,104616,2,Data Analysis,Not Certified
3740,37,Female,Sales,5,2,97419,4,Python,Certified
3741,31,Female,Finance,12,5,100357,1,Java,Certified
3742,46,Male,Operations,14,2,132126,2,Machine Learning,Certified
3743,41,Male,IT,13,3,38338,1,SQL,Certified
3744,52,Male,Finance,2,3,146404,3,Data Analysis,Certified
3745,25,Male,Operations,10,4,52007,2,Java,Certified
3746,44,Female,Marketing,4,1,32477,1,Machine Learning,Not Certified
3747,23,Male,Sales,3,1,108671,5,Machine Learning,Certified
3748,43,Male,Sales,14,5,72423,3,SQL,Certified
3749,58,Male,Operations,12,4,105973,2,C++,Certified
3750,29,Male,Finance,1,1,78100,2,Machine Learning,Not Certified
3751,28,Male,IT,11,3,105038,5,C++,Certified
3752,35,Female,Marketing,14,4,59236,5,Machine Learning,Not Certified
3753,24,Female,Operations,6,2,30368,1,SQL,Certified
3754,37,Male,Marketing,13,4,55839,1,Python,Certified
3755,40,Male,Sales,4,4,147537,1,SQL,Certified
3756,39,Female,IT,14,1,141902,4,SQL,Not Certified
3757,37,Male,Marketing,13,5,131051,3,Python,Not Certified
3758,29,Female,Operations,6,5,103098,2,Python,Certified
3759,54,Female,IT,8,1,37139,3,Java,Certified
3760,33,Male,Finance,3,1,57141,5,Machine Learning,Certified
3761,32,Female,Operations,4,1,138314,3,Java,Not Certified
3762,26,Male,Marketing,8,5,94262,3,Python,Not Certified
3763,48,Male,IT,12,1,36704,1,C++,Certified
3764,33,Female,Operations,9,2,31887,5,C++,Not Certified
3765,38,Female,IT,10,2,41975,3,SQL,Not Certified
3766,27,Male,IT,13,3,144747,2,Data Analysis,Not Certified
3767,54,Female,IT,12,2,30544,1,SQL,Not Certified
3768,26,Male,Marketing,3,4,114984,3,SQL,Certified
3769,49,Female,Operations,4,3,118366,5,Data Analysis,Certified
3770,35,Female,Sales,12,2,76323,2,Machine Learning,Not Certified
3771,26,Male,Sales,4,4,80382,5,Python,Not Certified
3772,54,Male,Marketing,7,2,53926,5,C++,Not Certified
3773,40,Male,Marketing,14,4,126538,5,SQL,Certified
3774,43,Female,IT,12,1,143117,4,Data Analysis,Certified
3775,26,Male,Operations,14,4,43333,2,Java,Not Certified
3776,23,Male,Operations,3,1,46942,5,SQL,Not Certified
3777,51,Female,Finance,3,4,110220,4,C++,Not Certified
3778,60,Female,Finance,12,4,121624,1,Python,Not Certified
3779,25,Male,Sales,6,2,52447,4,SQL,Certified
3780,54,Male,Finance,10,4,104397,1,SQL,Certified
3781,34,Male,Finance,4,2,54833,4,Machine Learning,Certified
3782,41,Male,Sales,5,4,112990,5,Data Analysis,Certified
3783,28,Female,Sales,5,5,96586,4,Java,Certified
3784,36,Female,Finance,11,3,115958,4,Java,Certified
3785,44,Male,Operations,5,2,51530,5,Python,Not Certified
3786,35,Male,Finance,13,2,77060,1,C++,Not Certified
3787,44,Male,IT,9,1,111292,5,Python,Certified
3788,40,Female,IT,4,5,99558,2,SQL,Certified
3789,50,Male,IT,12,1,71104,4,SQL,Certified
3790,41,Male,Marketing,12,5,32634,2,Java,Not Certified
3791,50,Female,IT,4,5,95210,5,C++,Not Certified
3792,45,Female,Operations,8,4,122681,5,Data Analysis,Not Certified
3793,39,Male,Marketing,12,1,37288,3,C++,Not Certified
3794,31,Male,Marketing,7,3,104528,2,SQL,Certified
3795,29,Female,IT,14,5,64253,3,Data Analysis,Not Certified
3796,47,Male,Finance,3,5,57005,2,C++,Certified
3797,50,Male,Sales,6,2,147511,3,C++,Not Certified
3798,31,Female,Finance,7,4,79824,3,Data Analysis,Not Certified
3799,38,Female,Finance,11,3,107702,2,SQL,Not Certified
3800,23,Female,Marketing,8,5,123601,5,C++,Not Certified
3801,27,Male,Marketing,4,2,83574,1,Data Analysis,Certified
3802,26,Female,Marketing,2,1,47798,5,Machine Learning,Certified
3803,49,Female,Operations,14,5,90712,1,Machine Learning,Certified
3804,26,Male,Operations,12,2,59301,2,SQL,Certified
3805,39,Male,Sales,3,1,85267,4,Data Analysis,Certified
3806,47,Female,Marketing,14,4,33894,5,Machine Learning,Certified
3807,41,Female,IT,9,1,33846,3,Data Analysis,Certified
3808,48,Male,Marketing,5,5,93571,5,C++,Not Certified
3809,33,Male,Operations,9,3,44481,2,SQL,Certified
3810,28,Female,Marketing,10,1,72154,4,Machine Learning,Not Certified
3811,24,Female,Operations,4,3,81176,4,C++,Certified
3812,31,Male,Marketing,8,3,146045,5,Python,Not Certified
3813,55,Female,IT,12,1,86628,5,Python,Certified
3814,46,Male,Sales,10,4,125757,5,SQL,Not Certified
3815,56,Female,IT,10,1,143300,2,Machine Learning,Certified
3816,37,Male,Operations,13,2,38048,1,Machine Learning,Certified
3817,23,Male,Finance,2,3,57386,1,Machine Learning,Certified
3818,45,Female,IT,1,5,63336,3,Data Analysis,Certified
3819,31,Female,Marketing,5,3,134794,2,C++,Not Certified
3820,59,Male,Sales,12,5,53853,4,Machine Learning,Certified
3821,43,Female,Marketing,6,2,64713,3,C++,Certified
3822,47,Female,Marketing,4,2,87690,4,SQL,Not Certified
3823,60,Female,IT,0,2,46791,4,Machine Learning,Certified
3824,48,Male,Sales,2,1,99764,5,SQL,Not Certified
3825,50,Female,Finance,2,3,107481,4,Machine Learning,Not Certified
3826,59,Female,Marketing,11,5,71573,4,Python,Certified
3827,41,Male,Sales,13,2,69899,2,Java,Certified
3828,48,Female,Finance,3,2,120217,5,SQL,Not Certified
3829,41,Female,Marketing,13,5,130522,5,Machine Learning,Certified
3830,40,Male,Sales,9,3,44975,3,Java,Not Certified
3831,41,Male,IT,5,3,143913,5,SQL,Certified
3832,56,Female,Marketing,4,5,103247,1,Data Analysis,Certified
3833,23,Female,Marketing,0,4,140295,2,Machine Learning,Not Certified
3834,51,Male,Sales,14,3,149045,3,Data Analysis,Certified
3835,55,Male,Marketing,5,5,42105,1,Python,Certified
3836,43,Female,Finance,13,5,79645,4,Machine Learning,Certified
3837,24,Female,Marketing,13,2,60146,1,Python,Not Certified
3838,27,Female,Operations,8,5,110774,3,Java,Certified
3839,36,Male,Finance,10,1,33868,5,SQL,Not Certified
3840,48,Female,Sales,0,2,83537,2,C++,Certified
3841,31,Male,Finance,7,2,74294,3,Python,Not Certified
3842,30,Male,Operations,7,3,91264,1,C++,Certified
3843,54,Male,Operations,2,4,105596,1,C++,Certified
3844,53,Female,Marketing,14,3,35433,3,SQL,Not Certified
3845,27,Female,Marketing,12,1,52612,3,Java,Certified
3846,57,Female,IT,8,2,47822,3,SQL,Not Certified
3847,23,Male,Finance,10,2,64120,5,Machine Learning,Certified
3848,50,Female,IT,12,5,71004,3,Python,Not Certified
3849,25,Male,Operations,12,4,51294,4,C++,Certified
3850,22,Male,Marketing,10,4,114300,2,SQL,Not Certified
3851,40,Male,Marketing,7,5,100096,2,SQL,Certified
3852,47,Male,Marketing,2,1,112119,4,SQL,Not Certified
3853,46,Male,Sales,9,4,111096,1,Python,Not Certified
3854,31,Male,Operations,4,2,34424,1,Java,Certified
3855,36,Female,Marketing,2,1,70615,1,SQL,Not Certified
3856,43,Male,Operations,4,3,56863,1,Python,Not Certified
3857,42,Female,Marketing,8,3,142499,5,C++,Certified
3858,43,Male,Finance,14,1,59469,4,Machine Learning,Certified
3859,57,Female,Operations,11,2,133101,2,Data Analysis,Certified
3860,55,Female,IT,3,3,53184,4,Python,Certified
3861,51,Female,Sales,5,2,119446,2,Data Analysis,Certified
3862,46,Female,IT,2,5,142613,1,SQL,Certified
3863,49,Male,Operations,2,4,117940,5,SQL,Not Certified
3864,22,Male,Marketing,4,1,147456,3,Python,Not Certified
3865,25,Male,Operations,7,4,65175,3,Data Analysis,Not Certified
3866,28,Male,Sales,13,5,84649,1,SQL,Certified
3867,30,Female,Operations,7,3,93872,1,C++,Certified
3868,57,Female,Marketing,2,2,99327,4,Java,Not Certified
3869,40,Female,IT,7,2,62208,5,Java,Not Certified
3870,22,Male,Finance,12,5,82445,5,SQL,Certified
3871,31,Female,IT,10,1,81998,4,Data Analysis,Not Certified
3872,57,Male,Marketing,12,4,86994,5,Machine Learning,Certified
3873,30,Female,Marketing,7,3,134812,5,SQL,Certified
3874,53,Female,Sales,2,1,142711,3,Machine Learning,Not Certified
3875,53,Female,Operations,9,5,82463,5,Machine Learning,Certified
3876,27,Female,Operations,14,5,89895,1,Data Analysis,Certified
3877,59,Female,IT,12,2,105165,3,Machine Learning,Certified
3878,38,Male,Finance,14,3,62894,1,C++,Certified
3879,31,Female,Finance,9,1,51990,1,Data Analysis,Not Certified
3880,48,Male,Sales,1,2,72580,4,SQL,Certified
3881,56,Male,Marketing,9,3,103230,5,C++,Certified
3882,42,Male,Sales,1,4,66087,5,Python,Not Certified
3883,46,Male,Operations,8,4,38673,5,Java,Certified
3884,49,Male,Marketing,6,2,68199,5,SQL,Certified
3885,36,Male,Sales,5,1,62187,3,SQL,Not Certified
3886,25,Male,IT,6,3,99914,2,SQL,Not Certified
3887,50,Male,Operations,7,4,53553,1,C++,Certified
3888,30,Female,Finance,11,4,146809,2,Python,Certified
3889,48,Female,Sales,0,1,82287,2,Data Analysis,Not Certified
3890,47,Male,Operations,7,2,73780,2,Python,Certified
3891,40,Male,Operations,2,5,134794,3,C++,Certified
3892,49,Male,Finance,2,3,118060,2,SQL,Certified
3893,38,Female,Finance,5,4,138867,3,Java,Not Certified
3894,41,Female,Finance,3,5,112158,4,SQL,Certified
3895,61,Male,Sales,3,1,31420,4,Data Analysis,Not Certified
3896,60,Male,Finance,3,2,77440,4,Machine Learning,Not Certified
3897,44,Female,IT,9,3,95876,3,Java,Not Certified
3898,53,Female,Operations,8,1,74310,3,SQL,Not Certified
3899,54,Male,Finance,7,2,135824,1,Java,Certified
3900,26,Male,Operations,2,1,73953,2,Machine Learning,Not Certified
3901,55,Male,Marketing,0,4,34987,5,Python,Certified
3902,61,Male,Marketing,0,4,121598,5,C++,Not Certified
3903,32,Female,Finance,0,5,75517,2,SQL,Not Certified
3904,24,Female,Operations,3,1,62456,5,Data Analysis,Certified
3905,54,Male,Marketing,13,4,148763,5,Python,Not Certified
3906,32,Male,Finance,5,2,68180,5,SQL,Not Certified
3907,37,Male,Operations,3,5,92237,3,Python,Certified
3908,39,Female,Finance,10,3,120844,3,Data Analysis,Not Certified
3909,51,Male,Operations,10,1,115398,3,SQL,Not Certified
3910,31,Male,Marketing,2,4,87505,2,Machine Learning,Not Certified
3911,39,Male,Finance,7,2,103206,4,Machine Learning,Certified
3912,59,Female,Marketing,13,1,147183,5,Data Analysis,Not Certified
3913,40,Male,Finance,7,2,119782,1,Java,Certified
3914,57,Female,Sales,5,5,109302,3,Data Analysis,Certified
3915,34,Male,Marketing,8,4,59681,1,Java,Certified
3916,24,Male,Marketing,11,4,38323,5,SQL,Not Certified
3917,31,Male,IT,9,5,97393,4,Java,Not Certified
3918,59,Female,Marketing,0,2,77223,1,SQL,Not Certified
3919,22,Male,Operations,12,1,126123,5,SQL,Not Certified
3920,48,Male,Finance,7,2,121354,5,C++,Certified
3921,29,Female,Sales,5,1,90832,3,SQL,Certified
3922,38,Female,Operations,0,5,55247,4,Java,Not Certified
3923,30,Female,Operations,3,3,128808,5,C++,Not Certified
3924,27,Male,Operations,4,1,135771,4,C++,Certified
3925,46,Female,Operations,6,4,114076,3,SQL,Not Certified
3926,60,Male,Sales,7,4,121373,1,Data Analysis,Not Certified
3927,49,Female,IT,8,4,38484,2,Data Analysis,Not Certified
3928,54,Female,Marketing,11,2,60682,2,Machine Learning,Not Certified
3929,58,Female,Operations,11,2,127243,2,C++,Not Certified
3930,30,Male,Marketing,5,2,140146,4,SQL,Not Certified
3931,39,Male,Marketing,9,4,100459,2,Data Analysis,Certified
3932,42,Male,Operations,8,1,72019,1,SQL,Certified
3933,23,Male,IT,3,4,111456,5,SQL,Certified
3934,59,Male,Marketing,7,1,73263,4,C++,Certified
3935,61,Male,Finance,2,2,51938,1,Machine Learning,Not Certified
3936,57,Male,Marketing,3,3,84890,4,C++,Not Certified
3937,58,Male,Operations,9,2,43319,4,Python,Certified
3938,36,Male,Sales,3,5,147483,4,Data Analysis,Certified
3939,49,Female,Marketing,5,1,137697,3,Data Analysis,Certified
3940,39,Female,IT,14,3,89432,5,Data Analysis,Certified
3941,55,Male,Finance,8,2,90772,2,Java,Certified
3942,43,Male,Finance,5,3,36900,3,SQL,Not Certified
3943,32,Male,Sales,0,4,97696,5,C++,Not Certified
3944,34,Male,Sales,4,1,46236,2,Data Analysis,Certified
3945,25,Female,Marketing,8,5,94255,3,Python,Certified
3946,43,Female,Operations,4,4,86485,3,Data Analysis,Not Certified
3947,28,Male,IT,5,3,92293,1,Machine Learning,Not Certified
3948,45,Female,Finance,2,2,36221,3,SQL,Not Certified
3949,25,Female,Sales,7,1,55294,4,SQL,Certified
3950,49,Male,IT,9,5,40038,3,C++,Not Certified
3951,36,Male,Operations,10,2,115187,4,Java,Certified
3952,22,Male,Finance,12,5,83649,5,C++,Certified
3953,24,Male,Finance,3,1,53360,5,Data Analysis,Not Certified
3954,35,Female,Operations,3,3,38255,4,Machine Learning,Not Certified
3955,59,Male,Finance,10,5,98235,1,Python,Not Certified
3956,22,Female,Operations,11,1,139429,1,C++,Certified
3957,59,Male,Finance,4,5,117464,5,Java,Not Certified
3958,59,Female,Marketing,13,2,78169,3,C++,Not Certified
3959,42,Male,Operations,9,5,30372,5,SQL,Certified
3960,50,Male,IT,14,2,83179,5,Data Analysis,Not Certified
3961,26,Female,Marketing,8,2,87649,4,Data Analysis,Not Certified
3962,31,Female,IT,12,1,142848,1,Data Analysis,Certified
3963,49,Female,Finance,7,4,48898,4,Data Analysis,Certified
3964,42,Male,IT,6,5,80083,5,Data Analysis,Certified
3965,28,Female,Marketing,4,3,53855,2,Data Analysis,Certified
3966,24,Female,Operations,8,2,64758,3,Python,Certified
3967,41,Female,Sales,8,4,148344,5,Java,Not Certified
3968,40,Female,IT,9,2,39607,4,Data Analysis,Not Certified
3969,56,Female,Sales,9,4,135094,2,Java,Certified
3970,25,Female,IT,1,4,104089,2,Machine Learning,Not Certified
3971,26,Female,IT,3,3,35383,5,Data Analysis,Not Certified
3972,22,Female,Operations,7,4,143879,1,C++,Certified
3973,25,Female,Finance,12,3,90112,2,Data Analysis,Certified
3974,33,Male,Marketing,13,1,30715,3,SQL,Certified
3975,48,Male,Marketing,0,2,39837,4,Python,Not Certified
3976,44,Female,Marketing,12,3,87886,4,C++,Certified
3977,46,Male,Finance,14,2,80699,4,C++,Not Certified
3978,42,Male,Sales,4,5,109486,5,SQL,Not Certified
3979,45,Female,Marketing,7,1,103528,4,Data Analysis,Not Certified
3980,46,Female,Sales,1,5,56817,4,Python,Not Certified
3981,53,Female,Finance,1,5,79803,3,C++,Certified
3982,53,Female,Finance,12,4,129354,1,Python,Not Certified
3983,26,Female,Operations,7,4,108893,5,C++,Certified
3984,57,Female,Marketing,9,5,100278,5,Data Analysis,Not Certified
3985,60,Male,Operations,11,4,90345,4,Machine Learning,Certified
3986,37,Female,Marketing,8,2,43369,3,C++,Certified
3987,54,Male,Finance,6,4,90428,2,Machine Learning,Certified
3988,42,Female,Finance,7,5,35044,4,C++,Not Certified
3989,30,Female,IT,4,4,95123,4,Java,Not Certified
3990,27,Male,IT,0,4,149744,5,Data Analysis,Not Certified
3991,56,Female,Finance,3,3,105824,5,SQL,Certified
3992,60,Female,Finance,14,3,120914,4,Machine Learning,Not Certified
3993,43,Male,Sales,1,5,37261,5,SQL,Not Certified
3994,26,Female,Sales,2,2,139150,3,Data Analysis,Not Certified
3995,44,Male,Operations,11,1,48064,2,SQL,Certified
3996,38,Female,IT,2,1,105335,2,Data Analysis,Not Certified
3997,33,Female,IT,8,5,99058,2,SQL,Not Certified
3998,44,Male,Finance,12,2,43690,4,Machine Learning,Certified
3999,37,Female,Finance,14,2,32057,4,Java,Certified
4000,24,Male,Operations,9,2,131025,4,SQL,Certified
4001,51,Male,IT,14,3,67589,3,Machine Learning,Certified
4002,43,Male,Sales,3,5,130867,2,C++,Certified
4003,30,Female,Marketing,1,1,44559,5,Data Analysis,Certified
4004,50,Female,Operations,2,2,43692,5,Python,Not Certified
4005,58,Male,Marketing,2,5,78429,1,Python,Not Certified
4006,44,Female,Sales,13,1,95738,1,Data Analysis,Certified
4007,34,Female,Sales,6,3,129245,5,Java,Not Certified
4008,53,Female,Marketing,7,4,46972,2,SQL,Certified
4009,44,Male,Operations,12,1,71530,4,Java,Not Certified
4010,38,Female,Marketing,10,1,105073,5,Python,Certified
4011,61,Male,Operations,12,1,97178,5,Machine Learning,Certified
4012,42,Female,Operations,5,4,31365,1,Data Analysis,Not Certified
4013,23,Female,Finance,3,2,135860,2,Data Analysis,Not Certified
4014,58,Male,IT,5,4,95544,5,Java,Not Certified
4015,27,Female,IT,12,1,79683,4,Machine Learning,Not Certified
4016,39,Male,Sales,10,3,124356,4,Java,Not Certified
4017,51,Female,Finance,0,1,88896,3,SQL,Not Certified
4018,43,Male,IT,12,3,129339,4,C++,Not Certified
4019,54,Female,Operations,9,5,141067,5,Machine Learning,Not Certified
4020,51,Female,Operations,7,3,48001,5,C++,Certified
4021,38,Female,Marketing,0,1,36722,4,SQL,Not Certified
4022,53,Male,Marketing,14,4,50100,1,C++,Not Certified
4023,35,Male,Operations,4,1,47460,2,Python,Certified
4024,31,Male,Operations,1,1,119523,5,C++,Certified
4025,57,Female,Marketing,14,5,91645,4,SQL,Certified
4026,55,Male,IT,5,2,99551,4,C++,Certified
4027,30,Male,Sales,8,1,135433,5,Data Analysis,Not Certified
4028,49,Male,Marketing,4,5,98498,3,Java,Not Certified
4029,32,Male,IT,3,4,34840,2,Python,Certified
4030,35,Male,IT,13,5,80064,5,Data Analysis,Certified
4031,60,Male,IT,1,5,116069,4,Data Analysis,Not Certified
4032,40,Male,Finance,11,3,115990,3,SQL,Not Certified
4033,36,Male,Finance,2,2,78105,5,Java,Not Certified
4034,49,Male,IT,5,2,35699,2,Java,Not Certified
4035,45,Male,Operations,7,4,35922,3,Machine Learning,Certified
4036,29,Female,Finance,13,5,54919,4,Python,Not Certified
4037,30,Female,Marketing,7,4,88536,1,SQL,Certified
4038,54,Male,Finance,4,4,56508,2,Python,Certified
4039,54,Female,Operations,4,2,117200,3,Machine Learning,Certified
4040,40,Female,Sales,9,2,127806,5,C++,Not Certified
4041,24,Male,Finance,13,2,55278,5,Data Analysis,Certified
4042,31,Male,IT,12,1,44862,3,Python,Not Certified
4043,61,Male,IT,2,5,43598,5,Data Analysis,Certified
4044,22,Female,IT,14,4,97434,3,SQL,Not Certified
4045,50,Male,Sales,6,5,118475,2,C++,Certified
4046,55,Female,Operations,14,4,126824,5,SQL,Certified
4047,34,Male,Marketing,12,4,54774,2,C++,Not Certified
4048,22,Female,Operations,5,4,82384,4,C++,Not Certified
4049,55,Female,Sales,14,4,32822,4,Data Analysis,Certified
4050,50,Male,IT,0,3,67252,4,SQL,Certified
4051,34,Male,Operations,3,3,120585,4,SQL,Not Certified
4052,50,Female,Marketing,5,1,117420,5,Python,Certified
4053,60,Female,IT,10,2,43052,3,SQL,Not Certified
4054,45,Male,Marketing,5,4,113574,5,Python,Not Certified
4055,47,Male,Finance,10,5,112511,5,Java,Certified
4056,38,Female,Marketing,13,3,130152,2,Java,Not Certified
4057,28,Male,IT,14,2,149879,3,Java,Certified
4058,34,Female,Finance,11,1,43269,1,Machine Learning,Not Certified
4059,26,Male,IT,11,2,98577,1,SQL,Not Certified
4060,47,Male,IT,2,4,46551,3,Machine Learning,Certified
4061,24,Male,Finance,5,2,99915,1,SQL,Not Certified
4062,28,Female,Marketing,11,4,37661,3,Python,Certified
4063,60,Male,Sales,9,3,94547,2,Machine Learning,Not Certified
4064,22,Female,Sales,5,3,102503,2,Machine Learning,Not Certified
4065,38,Male,Sales,11,4,125406,5,Machine Learning,Not Certified
4066,46,Female,Sales,8,5,90614,1,C++,Not Certified
4067,24,Female,Operations,8,3,140503,3,Python,Certified
4068,36,Male,Sales,1,5,111210,2,Java,Not Certified
4069,50,Female,Finance,3,4,115930,5,Python,Not Certified
4070,53,Female,Sales,8,4,43531,1,C++,Not Certified
4071,47,Female,IT,14,3,51370,1,SQL,Certified
4072,37,Female,Sales,13,5,83000,1,Python,Certified
4073,46,Male,Marketing,12,4,48565,2,Machine Learning,Certified
4074,49,Male,Finance,3,3,30832,2,Java,Certified
4075,30,Male,Finance,7,4,76978,1,Java,Not Certified
4076,22,Female,Operations,9,2,112941,2,SQL,Not Certified
4077,50,Female,IT,11,2,40185,1,Python,Not Certified
4078,43,Male,Finance,2,3,33492,4,C++,Certified
4079,37,Male,Marketing,2,4,88238,2,SQL,Certified
4080,28,Female,Sales,8,3,88859,3,Python,Not Certified
4081,35,Male,Finance,10,1,74630,2,Data Analysis,Not Certified
4082,50,Male,Marketing,9,3,95824,1,Java,Not Certified
4083,40,Female,Sales,7,3,70584,3,C++,Certified
4084,40,Male,Operations,0,2,31076,5,Machine Learning,Not Certified
4085,23,Female,Finance,9,2,143868,3,C++,Not Certified
4086,36,Male,Finance,13,4,64139,3,Machine Learning,Certified
4087,24,Female,Marketing,1,3,96610,2,C++,Certified
4088,32,Female,IT,2,3,67702,3,Java,Not Certified
4089,51,Female,Operations,13,4,57535,3,Machine Learning,Certified
4090,61,Female,IT,10,5,128343,1,Python,Not Certified
4091,39,Female,Finance,1,4,93737,2,Machine Learning,Not Certified
4092,23,Male,IT,2,2,93705,1,SQL,Not Certified
4093,53,Male,Sales,7,2,99810,2,Python,Not Certified
4094,29,Male,Operations,10,3,58198,5,SQL,Certified
4095,43,Female,IT,10,2,144870,3,C++,Certified
4096,27,Male,Sales,11,4,125395,2,Python,Certified
4097,33,Female,Marketing,13,3,89113,3,C++,Not Certified
4098,61,Female,IT,5,4,133800,3,Data Analysis,Not Certified
4099,57,Male,Operations,14,4,75760,4,C++,Not Certified
4100,36,Female,Sales,13,3,87840,1,C++,Certified
4101,49,Male,IT,6,5,65276,2,SQL,Certified
4102,39,Female,Marketing,9,2,107554,5,Machine Learning,Not Certified
4103,23,Female,IT,14,1,91913,4,Data Analysis,Certified
4104,34,Male,Sales,14,1,88028,1,C++,Certified
4105,36,Female,IT,12,1,103608,5,C++,Certified
4106,41,Male,Operations,9,2,43348,5,Data Analysis,Certified
4107,50,Female,Finance,5,5,76678,3,Data Analysis,Not Certified
4108,50,Male,Sales,0,4,43952,1,Python,Certified
4109,24,Female,Sales,10,3,144369,4,SQL,Not Certified
4110,40,Male,Sales,2,5,30318,2,Data Analysis,Certified
4111,24,Male,Sales,12,1,107354,2,Data Analysis,Not Certified
4112,35,Female,IT,0,2,56011,4,Java,Not Certified
4113,61,Male,Operations,11,2,48787,3,Machine Learning,Certified
4114,25,Female,Marketing,14,3,142286,3,Data Analysis,Not Certified
4115,32,Female,Operations,9,4,139160,5,SQL,Not Certified
4116,52,Male,Sales,11,5,93428,1,Machine Learning,Certified
4117,53,Male,IT,8,5,42516,5,Machine Learning,Not Certified
4118,48,Male,IT,12,5,129032,2,C++,Certified
4119,51,Male,Sales,8,4,64055,4,C++,Not Certified
4120,23,Male,IT,4,4,132305,1,C++,Certified
4121,30,Female,Sales,3,4,38752,4,C++,Certified
4122,49,Male,Operations,11,3,96911,1,Java,Certified
4123,52,Female,Finance,8,2,110506,2,Data Analysis,Certified
4124,55,Male,IT,8,1,89850,2,C++,Certified
4125,36,Male,Sales,14,4,140382,1,Python,Not Certified
4126,46,Male,Sales,2,2,128328,3,C++,Not Certified
4127,57,Female,IT,4,4,47538,1,Data Analysis,Certified
4128,29,Male,Marketing,2,1,42657,2,C++,Not Certified
4129,30,Female,Sales,9,4,47843,4,Java,Not Certified
4130,58,Female,IT,1,2,111119,5,SQL,Not Certified
4131,60,Female,Sales,0,3,51491,4,SQL,Certified
4132,53,Male,Marketing,11,1,133010,2,Data Analysis,Certified
4133,38,Female,Finance,9,2,76431,4,SQL,Not Certified
4134,56,Male,Marketing,1,5,144148,3,SQL,Certified
4135,58,Female,Operations,7,5,93475,3,Python,Certified
4136,40,Male,IT,10,5,72180,1,Data Analysis,Not Certified
4137,50,Female,Marketing,7,3,48540,4,Data Analysis,Certified
4138,28,Male,Finance,2,4,101515,4,SQL,Certified
4139,49,Male,Sales,6,4,90635,2,SQL,Certified
4140,30,Male,IT,6,4,37943,1,SQL,Certified
4141,49,Female,Marketing,1,3,38911,1,Machine Learning,Certified
4142,27,Female,Finance,8,5,70254,4,Java,Not Certified
4143,50,Male,Marketing,2,4,129409,5,C++,Certified
4144,38,Female,Operations,1,3,93000,4,Java,Certified
4145,37,Female,IT,11,3,99305,4,Data Analysis,Not Certified
4146,44,Female,Sales,2,2,32479,4,Python,Not Certified
4147,52,Female,Finance,1,4,40112,3,C++,Certified
4148,24,Female,Marketing,14,5,139575,1,Python,Not Certified
4149,42,Female,IT,7,1,100267,3,Machine Learning,Certified
4150,47,Female,Marketing,4,3,92612,5,Data Analysis,Not Certified
4151,57,Male,IT,2,2,106897,2,Machine Learning,Certified
4152,58,Male,Operations,4,1,144391,5,Data Analysis,Not Certified
4153,43,Female,Marketing,10,3,131476,1,Python,Certified
4154,33,Male,Operations,10,2,76809,2,Python,Not Certified
4155,34,Male,Finance,7,4,62205,5,Python,Certified
4156,32,Male,Operations,6,2,120105,1,Data Analysis,Certified
4157,37,Female,IT,5,3,102604,5,SQL,Certified
